gene	genomic_class	arrangement	provenance	dup_class4	TF_subfamily	in_lambert	hgnc_locus_type	is_ohnolog	is_ohnolog_relaxed	ohnolog_rescue_via_cluster	cluster_id	n_ohnolog_partners	ohnolog_dup_time	youngest_paralog_node	age_category	is_responder	n_response_celltypes
MXD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	6
MXD3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
MXD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	11
MXI1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	13
MYC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	6
MYCL	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	3
MYCN	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Chordata	pre2R_ancient	True	1
MYOD1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	False	0
MYOG	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	False	0
NCOA2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	False	0
NCOA3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Vertebrata	2R_vertebrata	True	6
NEUROD2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NEUROD4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NEUROD6	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NEUROG1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NEUROG2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NEUROG3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NPAS1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NPAS2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
NPAS3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	1
SIM1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SIM2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
SREBF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	15
SREBF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	2
TCF12	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF21	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF23	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF24	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
TCF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	3
TFE3	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
TFEB	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
TFEC	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	8
USF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	False	0
USF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bHLH	True	gene with protein product	True	True	False		1	Vertebrata	Opisthokonta	pre2R_ancient	True	2
ATF1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
ATF2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	False	0
ATF3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	6
ATF4	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	False	0
ATF5	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata		no_paralog_node	True	8
ATF6	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
ATF6B	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
BACH1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	False	0
BACH2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	6
CEBPB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	7
CEBPD	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Bilateria	pre2R_ancient	True	6
CEBPE	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB3L1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB3L2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	2
CREB3L3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB3L4	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
CREB5	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Opisthokonta	pre2R_ancient	True	6
CREM	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	6
DBP	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	False	0
FOSB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
FOSL1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	5
FOSL2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	8
HLF	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		1	Vertebrata	Bilateria	pre2R_ancient	True	2
JUN	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	5
JUNB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
JUND	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	1
MAF	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	6
MAFA	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
MAFB	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	True	6
MAFF	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	True	4
MAFG	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
MAFK	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		2	Vertebrata	Bilateria	pre2R_ancient	False	0
NFE2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		4	Vertebrata	Chordata	pre2R_ancient	True	1
NFE2L1	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		5	Vertebrata	Vertebrata	2R_vertebrata	False	0
NFE2L2	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		5	Vertebrata	Chordata	pre2R_ancient	False	0
NFE2L3	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Vertebrata	2R_vertebrata	True	7
NRL	singleton	dispersed	ohnolog	dispersed_ohnolog	bZIP	True	gene with protein product	True	True	False		3	Vertebrata	Bilateria	pre2R_ancient	False	0
TP53	singleton	dispersed	ohnolog	dispersed_ohnolog	p53	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	2
TP63	singleton	dispersed	ohnolog	dispersed_ohnolog	p53	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	True	2
TP73	singleton	dispersed	ohnolog	dispersed_ohnolog	p53	True	gene with protein product	True	True	False		2	Vertebrata	Vertebrata	2R_vertebrata	False	0
